precip_roll_sum_7d,precip_roll_sum_30d,days_since_last_rain,temp_max_24h,soil_moisture_root,social_report_count,social_stress_index,leak_mention_flag,sentiment_polarity,most_common_pain_keyword,population_density,elevation_meters,is_weekend,month_sin,month_cos,location_name,date,lat,lon,risk_index,risk_code,measurement_date,day_in_period
12.5,43.9,1,9.6,59.0,0,0.0,0,0.0,none,14710.283296916667,2124.9,0,-0.5,-0.866,La Magdalena Contreras,2024-07-22,19.3221,-99.231,2,D1,2024-07-15,7
12.5,43.9,1,9.6,62.0,0,0.0,0,0.0,none,13439.870819148387,2040.1,0,-0.5,-0.866,La Magdalena Contreras,2024-07-23,19.3221,-99.231,2,D1,2024-07-15,8
12.5,43.9,1,9.6,63.0,0,0.0,0,0.0,none,9448.52955569513,2466.8,0,-0.5,-0.866,La Magdalena Contreras,2024-07-24,19.3221,-99.231,2,D1,2024-07-15,9
12.5,43.9,1,9.6,64.0,0,0.0,0,0.0,none,9507.04492072728,2174.0,0,-0.5,-0.866,La Magdalena Contreras,2024-07-25,19.3221,-99.231,2,D1,2024-07-15,10
12.5,43.9,1,9.6,64.0,0,0.0,0,0.0,none,11895.59502422884,2075.6,0,-0.5,-0.866,La Magdalena Contreras,2024-07-26,19.3221,-99.231,2,D1,2024-07-15,11
12.5,43.9,1,9.6,64.0,0,0.0,0,0.0,none,11645.653091927272,2447.1,1,-0.5,-0.866,La Magdalena Contreras,2024-07-27,19.3221,-99.231,2,D1,2024-07-15,12
12.5,43.9,1,9.6,64.0,0,0.0,0,0.0,none,8799.054437210372,2201.1,1,-0.5,-0.866,La Magdalena Contreras,2024-07-28,19.3221,-99.231,2,D1,2024-07-15,13
12.5,43.9,1,9.6,64.0,0,0.0,0,0.0,none,13116.158170825282,2413.2,0,-0.5,-0.866,La Magdalena Contreras,2024-07-29,19.3221,-99.231,2,D1,2024-07-15,14
5.6,37.0,1,9.54,35.0,0,0.0,0,0.0,none,2401.9808049111825,2510.8,0,0.5,-0.866,Milpa Alta,2024-05-31,19.1924,-99.023,3,D2,2024-05-31,0
5.6,37.0,1,9.54,34.0,0,0.0,0,0.0,none,1202.940554336584,2186.6,1,0.0,-1.0,Milpa Alta,2024-06-01,19.1924,-99.023,3,D2,2024-05-31,1
5.6,37.0,1,9.54,34.0,0,0.0,0,0.0,none,1156.357790821155,2355.5,1,0.0,-1.0,Milpa Alta,2024-06-02,19.1924,-99.023,3,D2,2024-05-31,2
5.6,37.0,1,9.54,34.0,0,0.0,0,0.0,none,4058.8844294710043,2156.9,0,0.0,-1.0,Milpa Alta,2024-06-03,19.1924,-99.023,3,D2,2024-05-31,3
5.6,37.0,1,9.54,34.0,0,0.0,0,0.0,none,2237.1372521966787,2293.3,0,0.0,-1.0,Milpa Alta,2024-06-04,19.1924,-99.023,3,D2,2024-05-31,4
5.6,37.0,1,9.54,34.0,0,0.0,0,0.0,none,1160.414255897699,2529.4,0,0.0,-1.0,Milpa Alta,2024-06-05,19.1924,-99.023,3,D2,2024-05-31,5
5.6,37.0,1,9.54,34.0,0,0.0,0,0.0,none,3005.8048640043644,2400.1,0,0.0,-1.0,Milpa Alta,2024-06-06,19.1924,-99.023,3,D2,2024-05-31,6
5.6,37.0,1,9.54,34.0,0,0.0,0,0.0,none,1079.881935194887,2364.9,0,0.0,-1.0,Milpa Alta,2024-06-07,19.1924,-99.023,3,D2,2024-05-31,7
5.6,37.0,1,9.54,34.0,0,0.0,0,0.0,none,4809.566671916936,2275.1,1,0.0,-1.0,Milpa Alta,2024-06-08,19.1924,-99.023,3,D2,2024-05-31,8
5.6,37.0,1,9.54,34.0,0,0.0,0,0.0,none,4246.590335458739,2461.2,1,0.0,-1.0,Milpa Alta,2024-06-09,19.1924,-99.023,3,D2,2024-05-31,9
5.6,37.0,1,9.54,34.0,0,0.0,0,0.0,none,1199.321305535379,2152.0,0,0.0,-1.0,Milpa Alta,2024-06-10,19.1924,-99.023,3,D2,2024-05-31,10
5.6,37.0,1,9.54,34.0,0,0.0,0,0.0,none,3287.8653026766924,2189.6,0,0.0,-1.0,Milpa Alta,2024-06-11,19.1924,-99.023,3,D2,2024-05-31,11
5.6,37.0,1,9.54,34.0,0,0.0,0,0.0,none,4851.259891936876,2157.5,0,0.0,-1.0,Milpa Alta,2024-06-12,19.1924,-99.023,3,D2,2024-05-31,12
5.6,37.0,1,9.54,34.0,0,0.0,0,0.0,none,2930.7012017898624,2127.0,0,0.0,-1.0,Milpa Alta,2024-06-13,19.1924,-99.023,3,D2,2024-05-31,13
5.6,37.0,1,9.54,34.0,0,0.0,0,0.0,none,3659.6517593386397,2474.3,0,0.0,-1.0,Milpa Alta,2024-06-14,19.1924,-99.023,3,D2,2024-05-31,14
5.6,37.0,1,9.54,34.0,0,0.0,0,0.0,none,3184.3246327673173,2042.3,1,0.0,-1.0,Milpa Alta,2024-06-15,19.1924,-99.023,3,D2,2024-06-15,0
5.6,37.0,1,9.54,34.0,0,0.0,0,0.0,none,3282.955614155293,2328.5,1,0.0,-1.0,Milpa Alta,2024-06-16,19.1924,-99.023,3,D2,2024-06-15,1
5.6,37.0,1,9.54,34.0,0,0.0,0,0.0,none,1470.8517841080368,2079.6,0,0.0,-1.0,Milpa Alta,2024-06-17,19.1924,-99.023,3,D2,2024-06-15,2
5.6,37.0,1,9.54,34.0,0,0.0,0,0.0,none,4022.4574511133687,2278.9,0,0.0,-1.0,Milpa Alta,2024-06-18,19.1924,-99.023,3,D2,2024-06-15,3
5.6,37.0,1,9.54,35.0,0,0.0,0,0.0,none,3833.7247575936003,2083.5,0,0.0,-1.0,Milpa Alta,2024-06-19,19.1924,-99.023,3,D2,2024-06-15,4
5.6,37.0,1,9.54,37.0,0,0.0,0,0.0,none,2127.2460049418414,2472.4,0,0.0,-1.0,Milpa Alta,2024-06-20,19.1924,-99.023,3,D2,2024-06-15,5
5.6,37.0,1,9.54,38.0,0,0.0,0,0.0,none,3534.308404165377,2487.1,0,0.0,-1.0,Milpa Alta,2024-06-21,19.1924,-99.023,3,D2,2024-06-15,6
5.6,37.0,1,9.54,38.0,0,0.0,0,0.0,none,4425.976998526476,2423.0,1,0.0,-1.0,Milpa Alta,2024-06-22,19.1924,-99.023,3,D2,2024-06-15,7
5.6,37.0,1,9.54,39.0,0,0.0,0,0.0,none,3977.5560359850447,2370.6,1,0.0,-1.0,Milpa Alta,2024-06-23,19.1924,-99.023,3,D2,2024-06-15,8
5.6,37.0,1,9.54,41.0,0,0.0,0,0.0,none,2579.9813419493557,2354.5,0,0.0,-1.0,Milpa Alta,2024-06-24,19.1924,-99.023,3,D2,2024-06-15,9
5.6,37.0,1,9.54,43.0,0,0.0,0,0.0,none,2021.8692369198177,2409.4,0,0.0,-1.0,Milpa Alta,2024-06-25,19.1924,-99.023,3,D2,2024-06-15,10
5.6,37.0,1,9.54,44.0,0,0.0,0,0.0,none,3715.3306958999756,2369.4,0,0.0,-1.0,Milpa Alta,2024-06-26,19.1924,-99.023,3,D2,2024-06-15,11
5.6,37.0,1,9.54,43.0,0,0.0,0,0.0,none,3516.574016797986,2508.4,0,0.0,-1.0,Milpa Alta,2024-06-27,19.1924,-99.023,3,D2,2024-06-15,12
5.6,37.0,1,9.54,43.0,0,0.0,0,0.0,none,4371.363001343698,2393.3,0,0.0,-1.0,Milpa Alta,2024-06-28,19.1924,-99.023,3,D2,2024-06-15,13
5.6,37.0,1,9.54,43.0,0,0.0,0,0.0,none,3166.7035158359568,2280.4,1,0.0,-1.0,Milpa Alta,2024-06-29,19.1924,-99.023,3,D2,2024-06-15,14
5.6,37.0,1,9.54,44.0,0,0.0,0,0.0,none,2087.4486859031676,2165.4,1,0.0,-1.0,Milpa Alta,2024-06-30,19.1924,-99.023,3,D2,2024-06-30,0
5.6,37.0,1,9.54,47.0,0,0.0,0,0.0,none,1347.368278309383,2140.6,0,-0.5,-0.866,Milpa Alta,2024-07-01,19.1924,-99.023,3,D2,2024-06-30,1
5.6,37.0,1,9.54,47.0,0,0.0,0,0.0,none,2622.0532302458278,2510.9,0,-0.5,-0.866,Milpa Alta,2024-07-02,19.1924,-99.023,3,D2,2024-06-30,2
5.6,37.0,1,9.54,47.0,0,0.0,0,0.0,none,3389.6754374746615,2386.8,0,-0.5,-0.866,Milpa Alta,2024-07-03,19.1924,-99.023,3,D2,2024-06-30,3
5.6,37.0,1,9.54,48.0,0,0.0,0,0.0,none,1420.900216110469,2342.6,0,-0.5,-0.866,Milpa Alta,2024-07-04,19.1924,-99.023,3,D2,2024-06-30,4
5.6,37.0,1,9.54,48.0,0,0.0,0,0.0,none,1207.8122588715564,2279.5,0,-0.5,-0.866,Milpa Alta,2024-07-05,19.1924,-99.023,3,D2,2024-06-30,5
5.6,37.0,1,9.54,47.0,0,0.0,0,0.0,none,4451.408184167218,2266.1,1,-0.5,-0.866,Milpa Alta,2024-07-06,19.1924,-99.023,3,D2,2024-06-30,6
5.6,37.0,1,9.54,47.0,0,0.0,0,0.0,none,1885.287161373193,2084.8,1,-0.5,-0.866,Milpa Alta,2024-07-07,19.1924,-99.023,3,D2,2024-06-30,7
5.6,37.0,1,9.54,47.0,0,0.0,0,0.0,none,2214.9147524257482,2152.0,0,-0.5,-0.866,Milpa Alta,2024-07-08,19.1924,-99.023,3,D2,2024-06-30,8
5.6,37.0,1,9.54,48.0,0,0.0,0,0.0,none,1210.1791287256112,2446.5,0,-0.5,-0.866,Milpa Alta,2024-07-09,19.1924,-99.023,3,D2,2024-06-30,9
5.6,37.0,1,9.54,51.0,0,0.0,0,0.0,none,1604.2491639702116,2498.9,0,-0.5,-0.866,Milpa Alta,2024-07-10,19.1924,-99.023,3,D2,2024-06-30,10
5.6,37.0,1,9.54,53.0,0,0.0,0,0.0,none,4305.702592744112,2069.5,0,-0.5,-0.866,Milpa Alta,2024-07-11,19.1924,-99.023,3,D2,2024-06-30,11
5.6,37.0,1,9.54,53.0,0,0.0,0,0.0,none,3282.843080397628,2507.9,0,-0.5,-0.866,Milpa Alta,2024-07-12,19.1924,-99.023,3,D2,2024-06-30,12
5.6,37.0,1,9.54,52.0,0,0.0,0,0.0,none,1876.2337346679037,2124.6,1,-0.5,-0.866,Milpa Alta,2024-07-13,19.1924,-99.023,3,D2,2024-06-30,13
5.6,37.0,1,9.54,52.0,0,0.0,0,0.0,none,1744.3720621390098,2503.9,1,-0.5,-0.866,Milpa Alta,2024-07-14,19.1924,-99.023,3,D2,2024-06-30,14
5.6,37.0,1,9.54,51.0,0,0.0,0,0.0,none,2563.0724089030437,2352.1,0,-0.5,-0.866,Milpa Alta,2024-07-15,19.1924,-99.023,3,D2,2024-07-15,0
5.6,37.0,1,9.54,51.0,0,0.0,0,0.0,none,1365.8415188776396,2054.3,0,-0.5,-0.866,Milpa Alta,2024-07-16,19.1924,-99.023,3,D2,2024-07-15,1
5.6,37.0,1,9.54,52.0,0,0.0,0,0.0,none,1036.8654221395518,2277.8,0,-0.5,-0.866,Milpa Alta,2024-07-17,19.1924,-99.023,3,D2,2024-07-15,2
5.6,37.0,1,9.54,53.0,0,0.0,0,0.0,none,3781.0337727527626,2392.5,0,-0.5,-0.866,Milpa Alta,2024-07-18,19.1924,-99.023,3,D2,2024-07-15,3
5.6,37.0,1,9.54,53.0,0,0.0,0,0.0,none,4486.748974380715,2040.7,0,-0.5,-0.866,Milpa Alta,2024-07-19,19.1924,-99.023,3,D2,2024-07-15,4
5.6,37.0,1,9.54,53.0,0,0.0,0,0.0,none,4847.613345648939,2358.6,1,-0.5,-0.866,Milpa Alta,2024-07-20,19.1924,-99.023,3,D2,2024-07-15,5
5.6,37.0,1,9.54,53.0,0,0.0,0,0.0,none,1995.8097793765419,2221.4,1,-0.5,-0.866,Milpa Alta,2024-07-21,19.1924,-99.023,3,D2,2024-07-15,6
5.6,37.0,1,9.54,54.0,0,0.0,0,0.0,none,2466.2711653934684,2434.0,0,-0.5,-0.866,Milpa Alta,2024-07-22,19.1924,-99.023,3,D2,2024-07-15,7
5.6,37.0,1,9.54,55.0,0,0.0,0,0.0,none,4870.185988197876,2335.8,0,-0.5,-0.866,Milpa Alta,2024-07-23,19.1924,-99.023,3,D2,2024-07-15,8
5.6,37.0,1,9.54,56.0,0,0.0,0,0.0,none,3610.87259265658,2406.4,0,-0.5,-0.866,Milpa Alta,2024-07-24,19.1924,-99.023,3,D2,2024-07-15,9
5.6,37.0,1,9.54,56.0,0,0.0,0,0.0,none,3041.5811608880413,2202.9,0,-0.5,-0.866,Milpa Alta,2024-07-25,19.1924,-99.023,3,D2,2024-07-15,10
5.6,37.0,1,9.54,55.0,0,0.0,0,0.0,none,2425.12545290694,2461.5,0,-0.5,-0.866,Milpa Alta,2024-07-26,19.1924,-99.023,3,D2,2024-07-15,11
5.6,37.0,1,9.54,56.0,0,0.0,0,0.0,none,1352.76574253594,2298.8,1,-0.5,-0.866,Milpa Alta,2024-07-27,19.1924,-99.023,3,D2,2024-07-15,12
5.6,37.0,1,9.54,55.0,0,0.0,0,0.0,none,3942.5574282889297,2122.5,1,-0.5,-0.866,Milpa Alta,2024-07-28,19.1924,-99.023,3,D2,2024-07-15,13
5.6,37.0,1,9.54,55.0,0,0.0,0,0.0,none,1605.8423524421603,2182.7,0,-0.5,-0.866,Milpa Alta,2024-07-29,19.1924,-99.023,3,D2,2024-07-15,14
11.1,42.5,1,11.29,37.0,28,0.77,1,0.0,torres de potrero,11170.249327008361,2392.5,0,0.5,-0.866,Álvaro Obregón,2024-05-31,19.3594,-99.2029,3,D2,2024-05-31,0
11.1,42.5,1,11.29,37.0,28,0.77,1,0.0,torres de potrero,14558.987357708782,2417.1,1,0.0,-1.0,Álvaro Obregón,2024-06-01,19.3594,-99.2029,3,D2,2024-05-31,1
11.1,42.5,1,11.29,37.0,28,0.77,1,0.0,torres de potrero,9221.266254669032,2165.1,1,0.0,-1.0,Álvaro Obregón,2024-06-02,19.3594,-99.2029,3,D2,2024-05-31,2
11.1,42.5,1,11.29,37.0,28,0.77,1,0.0,torres de potrero,11336.00853085236,2427.0,0,0.0,-1.0,Álvaro Obregón,2024-06-03,19.3594,-99.2029,3,D2,2024-05-31,3
11.1,42.5,1,11.29,37.0,28,0.77,1,0.0,torres de potrero,13245.517220276155,2452.0,0,0.0,-1.0,Álvaro Obregón,2024-06-04,19.3594,-99.2029,3,D2,2024-05-31,4
11.1,42.5,1,11.29,36.0,28,0.77,1,0.0,torres de potrero,12818.34367939252,2274.4,0,0.0,-1.0,Álvaro Obregón,2024-06-05,19.3594,-99.2029,3,D2,2024-05-31,5
11.1,42.5,1,11.29,36.0,28,0.77,1,0.0,torres de potrero,12798.166546020644,2162.4,0,0.0,-1.0,Álvaro Obregón,2024-06-06,19.3594,-99.2029,3,D2,2024-05-31,6
11.1,42.5,1,11.29,36.0,28,0.77,1,0.0,torres de potrero,13317.047668022811,2120.7,0,0.0,-1.0,Álvaro Obregón,2024-06-07,19.3594,-99.2029,3,D2,2024-05-31,7
11.1,42.5,1,11.29,36.0,28,0.77,1,0.0,torres de potrero,8304.67149694509,2484.3,1,0.0,-1.0,Álvaro Obregón,2024-06-08,19.3594,-99.2029,3,D2,2024-05-31,8
11.1,42.5,1,11.29,37.0,28,0.77,1,0.0,torres de potrero,11014.77609637302,2284.8,1,0.0,-1.0,Álvaro Obregón,2024-06-09,19.3594,-99.2029,3,D2,2024-05-31,9
11.1,42.5,1,11.29,37.0,28,0.77,1,0.0,torres de potrero,11517.655749793554,2375.8,0,0.0,-1.0,Álvaro Obregón,2024-06-10,19.3594,-99.2029,3,D2,2024-05-31,10
11.1,42.5,1,11.29,37.0,28,0.77,1,0.0,torres de potrero,11472.745281561383,2494.6,0,0.0,-1.0,Álvaro Obregón,2024-06-11,19.3594,-99.2029,3,D2,2024-05-31,11
11.1,42.5,1,11.29,37.0,28,0.77,1,0.0,torres de potrero,13084.548941739802,2537.0,0,0.0,-1.0,Álvaro Obregón,2024-06-12,19.3594,-99.2029,3,D2,2024-05-31,12
11.1,42.5,1,11.29,37.0,28,0.77,1,0.0,torres de potrero,12833.255754997797,2105.6,0,0.0,-1.0,Álvaro Obregón,2024-06-13,19.3594,-99.2029,3,D2,2024-05-31,13
11.1,42.5,1,11.29,36.0,28,0.77,1,0.0,torres de potrero,13649.057091609004,2493.1,0,0.0,-1.0,Álvaro Obregón,2024-06-14,19.3594,-99.2029,3,D2,2024-05-31,14
11.1,42.5,1,11.29,36.0,28,0.77,1,0.0,torres de potrero,8360.429456396474,2480.3,1,0.0,-1.0,Álvaro Obregón,2024-06-15,19.3594,-99.2029,3,D2,2024-06-15,0
11.1,42.5,1,11.29,36.0,28,0.77,1,0.0,torres de potrero,8667.016053940117,2247.4,1,0.0,-1.0,Álvaro Obregón,2024-06-16,19.3594,-99.2029,3,D2,2024-06-15,1
11.1,42.5,1,11.29,36.0,28,0.77,1,0.0,torres de potrero,12981.423236843286,2065.4,0,0.0,-1.0,Álvaro Obregón,2024-06-17,19.3594,-99.2029,3,D2,2024-06-15,2
11.1,42.5,1,11.29,36.0,28,0.77,1,0.0,torres de potrero,11967.55499687406,2508.0,0,0.0,-1.0,Álvaro Obregón,2024-06-18,19.3594,-99.2029,3,D2,2024-06-15,3
11.1,42.5,1,11.29,38.0,28,0.77,1,0.0,torres de potrero,13122.291653984768,2123.5,0,0.0,-1.0,Álvaro Obregón,2024-06-19,19.3594,-99.2029,3,D2,2024-06-15,4
11.1,42.5,1,11.29,39.0,28,0.77,1,0.0,torres de potrero,13480.951846436972,2117.7,0,0.0,-1.0,Álvaro Obregón,2024-06-20,19.3594,-99.2029,3,D2,2024-06-15,5
11.1,42.5,1,11.29,40.0,28,0.77,1,0.0,torres de potrero,10575.684588165206,2064.3,0,0.0,-1.0,Álvaro Obregón,2024-06-21,19.3594,-99.2029,3,D2,2024-06-15,6
11.1,42.5,1,11.29,40.0,28,0.77,1,0.0,torres de potrero,12884.872762692263,2093.2,1,0.0,-1.0,Álvaro Obregón,2024-06-22,19.3594,-99.2029,3,D2,2024-06-15,7
11.1,42.5,1,11.29,41.0,28,0.77,1,0.0,torres de potrero,11780.505447986634,2276.7,1,0.0,-1.0,Álvaro Obregón,2024-06-23,19.3594,-99.2029,3,D2,2024-06-15,8
11.1,42.5,1,11.29,43.0,28,0.77,1,0.0,torres de potrero,14324.103807242343,2402.6,0,0.0,-1.0,Álvaro Obregón,2024-06-24,19.3594,-99.2029,3,D2,2024-06-15,9
11.1,42.5,1,11.29,47.0,28,0.77,1,0.0,torres de potrero,13613.618284472053,2317.3,0,0.0,-1.0,Álvaro Obregón,2024-06-25,19.3594,-99.2029,3,D2,2024-06-15,10
11.1,42.5,1,11.29,47.0,28,0.77,1,0.0,torres de potrero,11751.995119524703,2377.7,0,0.0,-1.0,Álvaro Obregón,2024-06-26,19.3594,-99.2029,3,D2,2024-06-15,11
11.1,42.5,1,11.29,47.0,28,0.77,1,0.0,torres de potrero,8454.726735265276,2502.4,0,0.0,-1.0,Álvaro Obregón,2024-06-27,19.3594,-99.2029,3,D2,2024-06-15,12
11.1,42.5,1,11.29,47.0,28,0.77,1,0.0,torres de potrero,9521.911067598532,2479.8,0,0.0,-1.0,Álvaro Obregón,2024-06-28,19.3594,-99.2029,3,D2,2024-06-15,13
11.1,42.5,1,11.29,47.0,28,0.77,1,0.0,torres de potrero,14783.8399676871,2118.9,1,0.0,-1.0,Álvaro Obregón,2024-06-29,19.3594,-99.2029,3,D2,2024-06-15,14
11.1,42.5,1,11.29,49.0,28,0.77,1,0.0,torres de potrero,8297.288930664809,2166.9,1,0.0,-1.0,Álvaro Obregón,2024-06-30,19.3594,-99.2029,2,D1,2024-06-30,0
11.1,42.5,1,11.29,50.0,28,0.77,1,0.0,torres de potrero,12902.836911107119,2353.5,0,-0.5,-0.866,Álvaro Obregón,2024-07-01,19.3594,-99.2029,2,D1,2024-06-30,1
11.1,42.5,1,11.29,50.0,28,0.77,1,0.0,torres de potrero,8217.347889855464,2139.8,0,-0.5,-0.866,Álvaro Obregón,2024-07-02,19.3594,-99.2029,2,D1,2024-06-30,2
11.1,42.5,1,11.29,51.0,28,0.77,1,0.0,torres de potrero,8282.344586229525,2382.0,0,-0.5,-0.866,Álvaro Obregón,2024-07-03,19.3594,-99.2029,2,D1,2024-06-30,3
11.1,42.5,1,11.29,52.0,28,0.77,1,0.0,torres de potrero,9147.412063466661,2056.1,0,-0.5,-0.866,Álvaro Obregón,2024-07-04,19.3594,-99.2029,2,D1,2024-06-30,4
11.1,42.5,1,11.29,52.0,28,0.77,1,0.0,torres de potrero,12157.980877041493,2421.6,0,-0.5,-0.866,Álvaro Obregón,2024-07-05,19.3594,-99.2029,2,D1,2024-06-30,5
11.1,42.5,1,11.29,52.0,28,0.77,1,0.0,torres de potrero,13860.050572910142,2514.0,1,-0.5,-0.866,Álvaro Obregón,2024-07-06,19.3594,-99.2029,2,D1,2024-06-30,6
11.1,42.5,1,11.29,51.0,28,0.77,1,0.0,torres de potrero,12061.768490214052,2403.8,1,-0.5,-0.866,Álvaro Obregón,2024-07-07,19.3594,-99.2029,2,D1,2024-06-30,7
11.1,42.5,1,11.29,51.0,28,0.77,1,0.0,torres de potrero,8027.200941000256,2313.0,0,-0.5,-0.866,Álvaro Obregón,2024-07-08,19.3594,-99.2029,2,D1,2024-06-30,8
11.1,42.5,1,11.29,51.0,28,0.77,1,0.0,torres de potrero,9962.286880652096,2356.7,0,-0.5,-0.866,Álvaro Obregón,2024-07-09,19.3594,-99.2029,2,D1,2024-06-30,9
11.1,42.5,1,11.29,52.0,28,0.77,1,0.0,torres de potrero,10555.627641245293,2134.8,0,-0.5,-0.866,Álvaro Obregón,2024-07-10,19.3594,-99.2029,2,D1,2024-06-30,10
11.1,42.5,1,11.29,54.0,28,0.77,1,0.0,torres de potrero,14371.070431017026,2422.2,0,-0.5,-0.866,Álvaro Obregón,2024-07-11,19.3594,-99.2029,2,D1,2024-06-30,11
11.1,42.5,1,11.29,55.0,28,0.77,1,0.0,torres de potrero,9980.150645721387,2268.5,0,-0.5,-0.866,Álvaro Obregón,2024-07-12,19.3594,-99.2029,2,D1,2024-06-30,12
11.1,42.5,1,11.29,55.0,28,0.77,1,0.0,torres de potrero,13611.488148874982,2241.1,1,-0.5,-0.866,Álvaro Obregón,2024-07-13,19.3594,-99.2029,2,D1,2024-06-30,13
11.1,42.5,1,11.29,55.0,28,0.77,1,0.0,torres de potrero,10873.674564268611,2099.5,1,-0.5,-0.866,Álvaro Obregón,2024-07-14,19.3594,-99.2029,2,D1,2024-06-30,14
11.1,42.5,1,11.29,55.0,28,0.77,1,0.0,torres de potrero,10203.717689463982,2464.8,0,-0.5,-0.866,Álvaro Obregón,2024-07-15,19.3594,-99.2029,2,D1,2024-07-15,0
11.1,42.5,1,11.29,55.0,28,0.77,1,0.0,torres de potrero,8470.572164689193,2418.2,0,-0.5,-0.866,Álvaro Obregón,2024-07-16,19.3594,-99.2029,2,D1,2024-07-15,1
11.1,42.5,1,11.29,55.0,28,0.77,1,0.0,torres de potrero,11634.454787647961,2168.6,0,-0.5,-0.866,Álvaro Obregón,2024-07-17,19.3594,-99.2029,2,D1,2024-07-15,2
11.1,42.5,1,11.29,56.0,28,0.77,1,0.0,torres de potrero,11610.675952957265,2435.5,0,-0.5,-0.866,Álvaro Obregón,2024-07-18,19.3594,-99.2029,2,D1,2024-07-15,3
11.1,42.5,1,11.29,57.0,28,0.77,1,0.0,torres de potrero,11610.929878823981,2126.1,0,-0.5,-0.866,Álvaro Obregón,2024-07-19,19.3594,-99.2029,2,D1,2024-07-15,4
11.1,42.5,1,11.29,58.0,28,0.77,1,0.0,torres de potrero,9154.064444633666,2366.3,1,-0.5,-0.866,Álvaro Obregón,2024-07-20,19.3594,-99.2029,2,D1,2024-07-15,5
11.1,42.5,1,11.29,58.0,28,0.77,1,0.0,torres de potrero,13061.429943637424,2503.9,1,-0.5,-0.866,Álvaro Obregón,2024-07-21,19.3594,-99.2029,2,D1,2024-07-15,6
11.1,42.5,1,11.29,59.0,28,0.77,1,0.0,torres de potrero,13998.500000462926,2166.7,0,-0.5,-0.866,Álvaro Obregón,2024-07-22,19.3594,-99.2029,2,D1,2024-07-15,7
11.1,42.5,1,11.29,62.0,28,0.77,1,0.0,torres de potrero,12186.877248358831,2479.7,0,-0.5,-0.866,Álvaro Obregón,2024-07-23,19.3594,-99.2029,2,D1,2024-07-15,8
11.1,42.5,1,11.29,63.0,28,0.77,1,0.0,torres de potrero,13132.029969207098,2336.1,0,-0.5,-0.866,Álvaro Obregón,2024-07-24,19.3594,-99.2029,2,D1,2024-07-15,9
11.1,42.5,1,11.29,64.0,28,0.77,1,0.0,torres de potrero,9550.815298495652,2041.8,0,-0.5,-0.866,Álvaro Obregón,2024-07-25,19.3594,-99.2029,2,D1,2024-07-15,10
11.1,42.5,1,11.29,64.0,28,0.77,1,0.0,torres de potrero,9725.855713916115,2221.3,0,-0.5,-0.866,Álvaro Obregón,2024-07-26,19.3594,-99.2029,2,D1,2024-07-15,11
11.1,42.5,1,11.29,64.0,28,0.77,1,0.0,torres de potrero,11832.116359756545,2252.7,1,-0.5,-0.866,Álvaro Obregón,2024-07-27,19.3594,-99.2029,2,D1,2024-07-15,12
11.1,42.5,1,11.29,64.0,28,0.77,1,0.0,torres de potrero,10066.678273543992,2355.5,1,-0.5,-0.866,Álvaro Obregón,2024-07-28,19.3594,-99.2029,2,D1,2024-07-15,13
11.1,42.5,1,11.29,64.0,28,0.77,1,0.0,torres de potrero,14961.145059968709,2243.2,0,-0.5,-0.866,Álvaro Obregón,2024-07-29,19.3594,-99.2029,2,D1,2024-07-15,14
6.7,38.1,1,12.07,35.0,20,0.72,1,0.0,fuga de agua,13059.815441938274,2470.6,0,0.5,-0.866,Tláhuac,2024-05-31,19.2869,-99.003,3,D2,2024-05-31,0
6.7,38.1,1,12.07,35.0,20,0.72,1,0.0,fuga de agua,10637.091301455892,2124.6,1,0.0,-1.0,Tláhuac,2024-06-01,19.2869,-99.003,3,D2,2024-05-31,1
6.7,38.1,1,12.07,35.0,20,0.72,1,0.0,fuga de agua,12689.192299311442,2159.6,1,0.0,-1.0,Tláhuac,2024-06-02,19.2869,-99.003,3,D2,2024-05-31,2
6.7,38.1,1,12.07,35.0,20,0.72,1,0.0,fuga de agua,9169.910276140306,2135.2,0,0.0,-1.0,Tláhuac,2024-06-03,19.2869,-99.003,3,D2,2024-05-31,3
6.7,38.1,1,12.07,35.0,20,0.72,1,0.0,fuga de agua,14283.248799987756,2048.4,0,0.0,-1.0,Tláhuac,2024-06-04,19.2869,-99.003,3,D2,2024-05-31,4
6.7,38.1,1,12.07,35.0,20,0.72,1,0.0,fuga de agua,13834.818360420575,2308.6,0,0.0,-1.0,Tláhuac,2024-06-05,19.2869,-99.003,3,D2,2024-05-31,5
6.7,38.1,1,12.07,35.0,20,0.72,1,0.0,fuga de agua,13175.799635587642,2373.6,0,0.0,-1.0,Tláhuac,2024-06-06,19.2869,-99.003,3,D2,2024-05-31,6
6.7,38.1,1,12.07,35.0,20,0.72,1,0.0,fuga de agua,13156.124759394104,2238.2,0,0.0,-1.0,Tláhuac,2024-06-07,19.2869,-99.003,3,D2,2024-05-31,7
6.7,38.1,1,12.07,34.0,20,0.72,1,0.0,fuga de agua,10836.286260198078,2053.3,1,0.0,-1.0,Tláhuac,2024-06-08,19.2869,-99.003,3,D2,2024-05-31,8
6.7,38.1,1,12.07,35.0,20,0.72,1,0.0,fuga de agua,11080.309987758763,2055.6,1,0.0,-1.0,Tláhuac,2024-06-09,19.2869,-99.003,3,D2,2024-05-31,9
